time_since_last_update_cache,is_profit_pool,divergence_value,divergence_bp
9640,false,0.000088,7.14
9655,false,0.652262,7.14
9675,false,0.362910,7.14
9675,false,0.733979,7.14
9710,false,0.000017,6.42
9745,false,0.000028,6.66
9795,false,0.000010,6.66
9840,false,0.000817,5.70
9885,true,67.500000,6.47
9905,true,67.500000,6.47
9915,false,0.131780,6.18
9925,true,0.808000,7.67
9990,false,0.000098,9.29
10155,false,0.000101,16.24
10185,false,0.000021,18.87
10360,false,0.000344,17.43
10405,false,0.017232,16.24
10530,false,0.000248,18.87
10585,false,0.000171,21.73
10685,false,0.506773,22.45
10695,false,0.000141,22.45
10735,false,1.101318,21.97
10785,false,0.047411,21.97
0,false,0.000165,18.87
165,false,0.000286,16.24
170,false,0.242974,16.24
185,false,0.015566,16.24
430,false,0.142881,12.41
470,false,0.000205,11.45
510,false,0.058126,10.01
510,false,0.020778,10.01
510,false,0.016280,10.01
515,false,0.009461,10.01
515,false,0.009461,10.01
515,false,0.021077,10.01
515,false,0.009481,10.01
515,false,0.042633,10.01
520,false,0.021077,10.01
520,false,0.078292,10.01
520,false,0.078292,10.01
520,false,0.078292,10.01
520,false,0.078292,10.01
520,false,0.078292,10.01
530,false,0.005539,10.01
555,false,0.000136,10.01
555,false,0.002005,10.01
555,false,0.002005,10.01
555,false,0.004019,10.01
555,false,0.004019,10.01
705,false,0.000055,6.18
785,false,0.091357,5.46
860,false,0.000025,4.26
945,false,0.000012,3.78
980,false,0.001935,4.26
1095,false,0.005657,4.02
1095,false,0.003819,4.02
1125,false,0.000099,4.98
1140,false,0.000002,4.98
1205,false,0.000868,5.46
1405,false,0.006554,6.90
1420,false,0.000067,6.90
1430,false,0.028106,6.90
1430,false,0.000127,6.90
1485,false,0.000043,8.82
1520,false,0.006403,10.97
1615,false,0.000091,13.37
1640,false,0.000116,14.56
1670,false,12.898735,14.56
1690,false,0.000259,14.56
1715,false,0.000053,15.28
1855,false,0.023152,13.60
1855,false,0.023152,13.60
1855,false,0.022960,13.60
1855,false,0.002725,13.60
1890,false,0.000113,11.93
1970,false,0.000101,11.45
2005,false,0.077763,9.77
2110,false,0.000078,9.30
2235,false,0.017412,8.34
2240,false,0.000082,8.82
2415,false,0.000060,10.01
2575,false,0.714842,7.14
2730,false,0.000041,3.78
2735,false,0.000011,3.78
2820,false,0.163000,4.02
2855,false,0.802602,4.02
2955,false,0.166029,4.02
2990,false,0.000038,4.26
3035,false,0.000006,4.26
3060,false,0.000154,4.26
3210,false,0.000031,5.22
3345,false,0.000054,4.98
3365,false,0.000026,4.98
3370,true,1.240720,4.99
3525,true,0.034663,4.27
3795,false,0.000038,2.59
3890,false,0.000003,0.91
3940,false,0.000004,0.19
3955,false,0.000000,0.19
3970,true,1.998000,0.19
4115,false,0.018862,0.19
4470,false,0.000152,8.10
4670,false,0.000276,10.01
4740,false,0.000099,10.01
4935,false,0.000080,11.21
4990,false,0.000024,11.93
5030,false,0.000172,12.65
5100,false,0.000035,13.37
5210,false,0.000117,14.56
5265,true,0.159500,15.30
5305,false,0.000053,15.52
5535,false,0.000148,17.67
5585,false,0.000337,18.39
5605,false,0.000048,19.11
5620,true,1.995000,19.14
5660,false,0.000056,20.06
5690,true,5.239456,20.10
5820,false,0.000131,21.73
5850,false,0.000197,21.97
5940,true,2.295720,22.02
5950,false,0.000080,21.97
6020,false,0.000053,20.78
6040,false,0.247720,20.78
6140,false,0.029833,20.54
6605,false,0.358226,25.08
6605,false,0.358249,25.08
6835,false,0.885412,35.57
6885,false,0.001152,36.28
6945,false,1.826323,37.24
6955,false,7.469338,37.24
6955,false,0.001399,37.24
7000,false,0.000155,37.00
7045,false,0.000122,36.05
7380,false,0.000484,38.19
7490,false,0.000174,41.76
7580,true,2.185000,41.94
7660,false,0.000265,41.28
7725,false,0.001061,39.86
7815,false,0.000224,38.19
7975,false,0.000328,35.81
8095,false,0.000377,35.57
8235,false,0.000334,35.09
8320,false,1.748761,34.86
8380,true,0.002887,35.46
8655,false,0.000598,38.90
8940,false,0.000436,41.76
9015,false,0.001447,41.52
9040,false,0.000039,41.76
9195,false,0.000396,42.47
9305,false,0.000171,42.47
9490,false,0.000711,41.76
9590,false,0.000160,42.47
9840,false,0.000854,43.66
10005,false,0.000279,46.28
10230,false,0.001223,50.32
10260,false,0.539571,50.32
10310,false,0.000150,49.61
10445,false,10.440939,47.23
10535,false,0.000401,46.99
10685,false,0.024764,49.37
10700,false,0.001262,49.61
10750,false,1038.525347,49.61
0,false,0.000523,50.99
65,false,0.000281,50.99
470,false,0.000769,43.14
655,false,0.000265,37.81
1070,false,0.001356,41.62
1280,false,4.410976,41.86
1295,false,0.001015,41.86
1350,false,0.150883,42.10
1495,false,0.000320,42.33
1535,false,0.118186,42.10
1795,false,0.001016,43.29
1890,false,0.046688,42.33
1900,false,0.077881,42.33
1910,false,0.000663,42.33
2175,false,0.000394,39.48
2260,false,0.207369,39.72
2350,false,0.005362,40.67
2510,false,0.000541,42.81
2820,false,0.001497,45.19
2870,false,0.000637,46.85
3065,false,0.000369,46.61
3125,false,0.000428,44.47
3190,false,0.000174,43.29
3395,false,0.000283,42.81
3660,false,0.000333,39.00
3840,false,0.001089,40.43
4085,false,0.000546,39.72
4290,false,0.000724,42.57
4325,false,0.000330,42.57
4515,false,0.000305,49.70
4530,false,0.000451,49.70
4620,false,0.000167,49.23
4780,false,0.000387,45.19
4825,false,0.000346,44.71
4980,false,0.000268,45.90
5055,false,4.277579,47.33
5180,false,0.000360,47.80
5280,false,0.000775,48.04
5450,false,0.050621,46.61
5515,false,0.000347,45.90
5600,false,0.000719,45.43
5615,false,0.000146,45.43
5790,false,0.143075,45.90
5790,false,0.142419,45.90
5890,false,0.000512,46.85
6015,false,0.000632,48.99
6050,false,0.000295,48.99
6135,false,0.000182,47.09
6140,true,0.009314,47.65
6175,false,0.000222,47.09
6250,false,0.059254,45.66
6425,false,0.000432,45.90
6450,false,0.328370,47.57
6500,false,0.000582,49.47
6850,false,1.391527,48.75
6880,false,0.000595,48.52
6890,false,0.000015,48.52
7010,false,0.752980,48.04
7215,false,0.000505,48.04
7245,false,0.001488,48.04
7285,false,0.000107,47.57
7520,false,0.000365,48.04
7540,false,0.000535,48.04
7635,false,0.000184,49.70
7710,false,0.000124,51.37
7755,false,0.000429,52.79
7775,false,0.683335,52.79
7830,false,0.000148,52.55
7980,false,0.000288,50.89
8055,false,0.000554,49.70
8170,false,0.000356,49.70
8215,true,0.263134,50.05
8215,true,0.263134,50.05
8215,true,0.263134,50.05
8215,true,0.263134,50.05
8215,true,0.263134,50.05
8350,false,0.000466,48.99
8400,false,21.958126,48.52
8400,false,0.000421,48.52
8490,false,0.053020,49.70
8520,false,0.000272,49.70
8575,false,0.781795,50.18
8595,false,2.933669,51.84
8700,false,0.000587,51.84
8745,false,0.000375,51.84
8810,false,0.000212,51.13
9095,false,0.000530,47.09
9280,false,0.000832,46.85
9470,false,0.000574,47.57
9565,false,532.850741,50.89
9865,false,0.001405,63.46
9980,false,0.001011,65.60
10130,false,0.000289,63.70
10225,false,32.765499,58.72
10340,false,10.405104,56.83
10435,false,0.001240,57.54
10580,false,0.000332,60.62
10745,false,0.001165,62.99
0,false,14.041776,73.43
0,false,14.041776,73.43
0,false,7.397977,73.43
5,false,1.837484,72.96
125,false,0.000946,70.35
430,false,0.000832,72.01
460,false,0.000367,72.01
535,false,0.000288,72.48
815,false,0.000733,69.17
855,false,0.001862,67.51
900,false,0.000217,67.51
975,false,0.000227,63.01
1045,false,3.063251,61.11
1090,false,0.000207,60.16
1130,false,0.000523,60.16
1160,false,0.000124,59.21
1175,false,0.027109,59.21
1175,false,0.027109,59.21
1175,false,0.027109,59.21
1285,false,0.000221,59.21
1375,false,0.000158,58.74
1565,false,0.000958,58.26
1600,false,0.000077,58.26
1750,false,0.083229,58.74
1750,false,0.082861,58.74
1755,false,0.000673,58.74
1790,false,0.000424,58.74
1800,false,1.330535,58.74
1830,false,1.330583,58.74
1875,false,0.000211,58.26
1910,false,0.098866,58.26
2085,false,0.000698,62.22
2110,false,23.335305,65.77
2155,false,0.000555,65.77
2345,false,0.000703,70.99
2465,false,3.495867,69.80
3030,false,0.001790,67.91
3150,false,3.445156,67.91
3375,false,0.000670,64.59
3395,false,0.278382,64.59
3440,false,0.002642,63.40
3570,false,0.000361,61.74
3765,false,0.000356,61.03
3785,false,0.172348,63.40
3810,false,0.000891,63.40
4060,false,0.000623,65.77
4235,false,0.000406,61.03
4320,false,0.002398,61.74
4400,false,0.001221,64.11
4590,false,0.000446,78.32
4825,false,0.000572,81.16
4865,false,0.000096,80.45
4925,false,1.674965,79.74
5035,false,0.000400,78.56
5060,false,22.886468,75.72
5200,false,0.002685,73.12
5230,false,2.394358,73.59
5335,false,0.000673,74.77
5370,false,0.263691,74.77
5525,false,0.000396,69.56
5605,false,0.001049,68.14
5700,false,0.000356,67.91
5705,false,20.492329,68.38
5900,false,0.000402,67.43
6005,false,1414.328235,67.19
6055,false,0.001148,67.19
6310,false,0.000658,67.91
6370,false,0.000814,67.19
6390,false,33.777460,67.19
6495,false,0.000465,66.25
6610,false,0.000404,65.54
6625,false,0.000323,65.54
6755,false,0.569967,64.82
6795,false,0.000417,64.59
6975,false,0.000608,64.82
7015,false,0.000542,64.82
7115,false,0.000231,64.35
7350,false,0.000839,65.77
7540,false,6.869962,68.62
7575,false,0.000813,68.62
7635,false,0.000745,68.62
7805,false,0.000429,66.25
8000,false,0.000744,67.67
8105,false,0.000795,69.09
8170,false,0.476595,69.09
8245,false,0.000372,69.09
8320,false,0.000571,68.62
8500,false,0.000662,67.43
8565,false,0.000424,66.72
8750,false,0.000306,63.88
8855,false,0.000170,62.69
8950,false,0.001065,61.50
9025,false,0.000268,60.79
9120,false,0.000394,60.32
9170,false,0.000224,59.61
9420,false,0.000390,60.08
9555,false,0.001041,62.22
9635,false,0.000192,62.69
9780,false,0.000597,63.88
9885,false,0.000639,66.48
9980,false,0.000364,70.04
10010,false,0.000337,70.04
10050,false,0.000111,72.64
10095,false,0.000223,74.54
10200,true,11.037786,78.54
10295,false,0.000746,79.03
10430,false,0.000679,77.85
10460,false,0.000484,76.19
10670,false,0.000420,67.19
0,false,2.012236,53.69
5,true,8.204993,53.98
10,true,6.089407,53.98
10,true,6.089407,53.98
10,true,5.305137,53.98
10,true,5.305137,53.98
10,true,6.089407,53.98
10,true,6.089407,53.98
10,true,6.089407,53.98
10,true,6.089407,53.98
10,true,6.089407,53.98
10,true,6.089407,53.98
10,true,5.305137,53.98
10,true,6.089407,53.98
10,true,5.305137,53.98
10,true,6.089407,53.98
10,true,5.305137,53.98
10,true,5.305137,53.98
10,true,5.305137,53.98
10,true,6.089407,53.98
10,true,6.089407,53.98
10,true,6.089407,53.98
10,true,6.089407,53.98
10,true,6.089407,53.98
10,true,5.305137,53.98
10,true,5.305137,53.98
135,false,0.000978,52.98
215,false,0.000163,52.98
250,true,0.893550,53.26
385,false,0.000725,53.22
490,false,0.000568,53.46
705,false,0.000488,58.44
775,true,12.211113,60.94
820,false,0.000700,61.05
850,false,0.000047,60.57
1040,false,0.000818,62.94
1070,false,0.000365,62.94
1110,false,0.000067,64.13
1140,false,0.000247,63.65
1270,false,7.148987,61.99
1275,false,0.000269,61.99
1395,false,0.000644,65.07
1470,false,0.000345,67.20
1700,false,0.000796,67.21
1715,false,0.078846,67.21
1955,false,0.000840,65.78
2070,false,0.000887,61.76
2095,false,0.000227,61.76
2410,false,0.000629,47.76
2665,false,0.000500,50.61
2735,false,0.000858,51.08
2810,false,0.000101,51.56
2945,false,0.000567,52.27
2975,false,0.000226,52.27
3045,false,0.000097,52.74
3145,false,0.000410,52.98
3285,false,0.000328,52.03
3420,false,0.000559,52.51
3700,false,0.000569,52.27
3865,false,0.000866,50.37
4080,false,0.000416,50.13
4145,false,0.000582,49.89
4235,false,0.000117,49.89
4420,false,0.000246,50.84
4575,false,0.000958,50.13
4615,false,0.000077,50.13
4850,false,0.000578,51.32
5095,false,0.000987,53.22
5180,false,0.000470,54.41
5265,false,1.832661,54.88
5270,false,0.000129,54.88
5445,false,0.000761,56.30
5490,false,0.000331,57.49
5685,false,0.000546,58.91
5790,false,0.000471,59.86
5980,false,0.000303,60.81
6170,false,0.000290,58.20
6300,false,0.000198,58.20
6330,false,0.001452,58.20
6465,false,0.000302,57.96
6580,false,0.000252,56.78
6835,false,0.000780,55.59
6970,false,0.000208,58.91
7130,false,0.000250,59.62
7180,false,0.001373,59.15
7305,false,0.000269,58.68
7345,false,0.000061,58.91
7470,false,0.000663,59.15
7765,false,0.000669,60.81
7825,false,0.000096,61.05
7970,false,0.000233,61.28
8155,false,0.000307,63.18
8210,false,0.001810,63.18
8290,false,0.000193,62.47
8455,false,0.000394,61.76
8505,false,0.000568,61.76
8725,false,0.000361,62.47
8880,false,5.024871,63.42
8905,false,0.001104,63.42
9070,false,4.110562,64.84
9090,false,0.000620,64.84
9400,false,0.001253,65.55
9460,false,0.000634,65.55
9530,false,0.000329,65.55
9645,false,0.000314,65.07
9675,false,0.000364,65.07
9815,false,0.000372,68.86
9910,false,0.000264,71.94
10055,false,0.000400,71.46
10080,false,0.000813,71.46
10330,false,0.000483,73.83
10400,false,0.000994,74.54
10435,false,0.000205,74.54
10545,false,0.000204,70.99
10685,false,0.000235,64.13
10740,false,0.000091,63.42
0,false,0.000374,62.23
65,false,0.001527,62.23
95,false,0.000155,62.47
195,false,0.000311,61.99
365,false,0.000427,60.57
440,false,0.000116,59.39
570,false,0.000197,58.20
660,false,0.001032,57.49
705,false,0.000202,57.25
775,false,0.000253,57.02
790,false,0.000127,57.25
1005,false,0.000312,55.59
1075,false,0.000099,54.64
1110,false,0.000706,54.64
1375,false,0.000432,55.12
1470,false,0.000776,55.83
1585,false,0.000311,56.78
2330,false,0.001093,56.07
2430,false,0.000149,57.02
2565,false,0.002452,57.96
2605,false,0.000268,58.68
2885,false,0.000436,59.62
2965,false,0.000929,60.10
3370,false,0.000810,63.89
3505,false,0.000228,64.60
3655,false,0.001737,65.07
3770,false,0.162017,65.78
3935,false,0.000762,67.68
4000,false,0.000906,67.92
4045,false,7.155802,67.68
4155,false,0.000400,69.57
4260,false,0.000705,70.04
4555,false,0.000728,69.34
4570,false,0.000027,68.86
4720,false,1.075338,68.39
4750,false,0.001290,67.92
4980,false,0.000715,66.49
5105,false,0.000885,64.36
5135,false,0.000258,63.65
5235,false,0.000324,64.36
5325,false,0.000324,65.31
5440,false,0.000529,66.73
5550,false,0.000288,67.68
5585,false,0.000461,67.68
5665,false,0.000316,70.99
5815,false,0.000455,75.48
5925,false,0.000221,76.67
6160,false,0.000466,75.48
6245,false,0.001722,76.43
6315,false,0.000312,76.67
6370,false,0.000108,75.25
6470,false,0.000630,72.17
6595,false,0.000367,62.23
6740,false,0.000203,53.46
6790,false,0.000660,53.22
6940,false,0.000308,52.98
7035,false,0.000198,53.93
7055,false,0.000445,53.93
7185,false,0.000316,54.41
7305,false,0.000352,53.69
7505,false,0.000663,53.46
7695,false,0.000548,53.69
7820,false,0.000657,53.93
7855,false,0.000225,53.93
7890,false,0.000144,53.46
8070,false,0.000301,53.69
8240,false,0.000720,53.22
8285,false,0.000299,53.22
8390,false,0.000144,52.74
8575,false,0.000254,52.51
8830,false,0.001095,47.99
8865,false,0.000363,47.99
9065,false,0.000255,48.94
9080,false,0.000019,49.66
9125,false,0.000566,49.66
9265,false,0.000279,51.56
9370,false,0.000387,51.08
9570,false,0.000585,49.66
9740,false,0.000459,47.52
9780,false,1.236578,47.52
9860,false,0.000535,47.76
10105,false,0.000436,46.09
10355,false,0.000454,47.04
10765,false,0.000735,46.33
0,false,0.001315,46.33
50,false,0.000060,46.33
70,false,27.698199,46.33
105,false,0.026606,46.57
220,true,1.181630,47.26
315,false,0.000682,47.04
345,false,0.000358,46.57
475,false,0.000288,46.57
505,false,0.000194,46.57
665,false,0.000349,47.52
1000,false,0.000627,48.71
1085,false,0.000807,49.66
1160,false,0.000212,50.84
1190,false,0.000210,51.79
1285,true,0.006072,52.78
1285,false,0.000171,52.51
1305,false,0.000238,53.46
1330,false,0.000062,53.46
1930,false,0.000863,55.12
1975,false,0.001485,57.25
2070,false,0.000212,58.20
2100,false,0.000282,58.44
2295,false,0.000330,56.30
2400,false,0.000637,54.88
2440,false,0.000207,54.88
2530,false,0.000126,53.93
2620,false,0.000125,53.69
2670,false,0.000571,54.64
2845,false,0.000328,56.07
2880,false,0.000454,55.83
3015,false,0.000244,55.12
3180,false,0.000228,52.98
3275,false,0.000795,52.03
3375,false,0.000194,50.37
3485,false,0.000400,50.37
3495,false,0.000233,50.37
3595,false,0.000144,50.37
3650,false,0.411206,51.08
3650,false,0.000306,51.08
3755,false,0.000215,51.79
3965,false,0.157356,52.03
4045,false,0.000391,51.79
4055,true,0.000830,52.06
4100,false,0.145909,51.32
4160,false,0.001022,51.79
4245,false,0.000266,51.08
4335,false,0.462309,51.08
4550,false,0.000400,50.37
4580,false,0.303581,50.37
4650,false,0.000964,50.84
4700,false,0.309975,51.32
4740,false,0.000256,51.79
4915,false,5.384632,53.22
5005,false,0.000373,54.17
5225,false,0.001227,55.12
5265,false,0.000086,55.59
5310,true,0.004548,55.90
5430,false,0.000359,56.30
5530,false,1.116181,57.96
5640,false,0.175596,58.20
5665,false,17.138935,58.20
5730,false,0.121162,57.73
5765,false,0.343136,56.78
5770,false,0.001126,56.78
6030,false,0.001356,58.44
6190,false,0.000634,58.20
6315,false,3.727876,58.91
6340,false,0.177622,58.91
6350,false,0.000243,58.68
6370,false,0.000771,58.68
6620,false,0.000407,58.20
6830,false,0.577238,57.96
6885,false,0.000395,57.49
6980,false,0.001374,57.49
7045,false,0.000243,57.73
7070,false,6.362742,57.73
7085,false,0.173394,57.73
7090,false,0.000068,57.73
7130,false,14.713002,57.96
7165,false,0.012473,57.96
